Time	Value
1580	0
1581	0
1582	0
1583	0
1584	0
1585	0
1586	0
1587	0
1588	0
1589	0
1590	49
1591	293
1592	537
1593	740
1594	888
1595	971
1596	982
1597	922
1598	794
1599	607
1600	374
1601	115
1602	0
1603	0
1604	0
1605	0
1606	0
1607	0
1608	0
1609	0
1610	0
1611	0
1612	0
1613	0
1614	54
1615	300
1616	544
1617	747
1618	895
1619	977
1620	988
1621	928
1622	799
1623	612
1624	379
1625	119
1626	0
1627	0
1628	0
1629	0
1630	0
1631	0
1632	0
1633	0
1634	0
1635	0
1636	0
1637	0
1638	58
1639	307
1640	551
1641	754
1642	901
1643	983
1644	994
1645	933
1646	805
1647	617
1648	384
1649	124
1650	0
1651	0
1652	0
1653	0
1654	0
1655	0
1656	0
1657	0
1658	0
1659	0
1660	0
1661	0
1662	63
1663	314
1664	558
1665	761
1666	908
1667	990
1668	1000
1669	939
1670	810
1671	622
1672	389
1673	129
1674	0
1675	0
1676	0
1677	0
1678	0
1679	0
1680	0
1681	0
1682	0
1683	0
1684	0
1685	0
1686	68
1687	321
1688	565
1689	767
1690	914
1691	996
1692	1006
1693	944
1694	815
1695	627
1696	394
1697	133
1698	0
1699	0
1700	0
1701	0
1702	0
1703	0
1704	0
1705	0
1706	0
1707	0
1708	0
1709	0
1710	73
1711	328
1712	572
1713	774
1714	921
1715	1002
1716	1012
1717	950
1718	820
1719	632
1720	399
1721	138
1722	0
1723	0
1724	0
1725	0
1726	0
1727	0
1728	0
1729	0
1730	0
1731	0
1732	0
1733	0
1734	78
1735	336
1736	579
1737	781
1738	927
1739	1008
1740	1017
1741	955
1742	826
1743	637
1744	404
1745	143
1746	0
1747	0
1748	0
1749	0
1750	0
1751	0
1752	0
1753	0
1754	0
1755	0
1756	0
1757	0
1758	84
1759	343
1760	586
1761	787
1762	933
1763	1014
1764	1023
1765	961
1766	831
1767	642
1768	408
1769	147
1770	1
1771	0
1772	0
1773	0
1774	0
1775	0
1776	0
1777	0
